Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000088876,ZNF343,0.24012937837121448,1.467310234135066,0.10115060850903652,0.08356123193797159,-1.467310234135066,0.10115060850903652
ENSG00000149488,TMC2,0.01254594453350128,1.8073555407956974,0.3880840859012146,0,-1.8073555407956974,0.3880840859012146
ENSG00000101361,NOP56,0.3491536363673406,-0.03726906618697812,1,0.3560435099965746,0.03726906618697812,1
ENSG00000101365,IDH3B,0.1578279822314461,0.161804406900671,1,0.1380576875496922,-0.161804406900671,1
ENSG00000228293,AL049712.1,0.004014702250720409,-0.8064618225976439,1,0.0036330970407813736,0.8064618225976439,1
ENSG00000088881,EBF4,0.057962263744775915,1.6820843464167776,0.1554090195729445,0.014532388163125494,-1.6820843464167776,0.1554090195729445
ENSG00000088882,CPXM1,0.2617084029688367,-0.5101415839794803,0.45975460108917277,0.3705758981597001,0.5101415839794803,0.45975460108917277
ENSG00000258713,C20orf141,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000198326,TMEM239,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000132635,PCED1A,0.1853036007598139,0.8712196901324503,0.43680237188025683,0.09809362010109708,-0.8712196901324503,0.43680237188025683
ENSG00000215305,VPS16,0.09258907065723944,0.21914299355275713,1,0.07629503785640884,-0.21914299355275713,1
ENSG00000132670,PTPRA,1.010199453837523,0.9951716591556684,0.2698232850847986,0.5050004886686109,-0.9951716591556684,0.2698232850847986
ENSG00000125787,GNRH2,0.002634648352035269,-0.39142432331879995,1,0,0.39142432331879995,1
ENSG00000125901,MRPS26,0.11981377029493721,0.09581455563777652,1,0.10899291122344121,-0.09581455563777652,1
ENSG00000101405,OXT,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000235958,UBOX5-AS1,0.027977456309707854,1.3715364793803504,0.4297478999395241,0.007266194081562747,-1.3715364793803504,0.4297478999395241
ENSG00000185019,UBOX5,0.12382847254565763,1.2901563675709768,0.19733254146742812,0.04723026153015786,-1.2901563675709768,0.19733254146742812
ENSG00000215251,FASTKD5,0.04529085976593962,-1.1058975570363598,0.178392140686905,0.09446052306031572,1.1058975570363598,0.178392140686905
ENSG00000088899,LZTS3,0.07013182994227216,0.8189954563515722,0.5681149827868781,0.03633097040781373,-0.8189954563515722,0.5681149827868781
ENSG00000198171,DDRGK1,0.15230776663670553,-0.9964327662417136,0.09536285362216125,0.301547054384854,0.9964327662417136,0.09536285362216125
ENSG00000125877,ITPA,0.33585493516182924,0.0603508724018158,1,0.31971253958876084,-0.0603508724018158,1
ENSG00000088836,SLC4A11,0.010162215072136037,-1.3006588593956172,0.407326022080351,0.02179858224468824,1.3006588593956172,0.407326022080351
ENSG00000277287,AL109976.1,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000088854,C20orf194,0.9447096233726463,1.6354523650705006,0.04477958414544336,0.301547054384854,-1.6354523650705006,0.04477958414544336
ENSG00000088812,ATRN,1.1239911707563797,0.7392682638808383,0.5002552941210013,0.6721229525445541,-0.7392682638808383,0.5002552941210013
ENSG00000125861,GFRA4,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000149451,ADAM33,0.0323685368964333,1.1659523457304566,0.476404528070091,0.01089929112234412,-1.1659523457304566,0.476404528070091
ENSG00000088827,SIGLEC1,0.0005018377813400511,-4.113890347789891,0.12962075520602712,0.007266194081562747,4.113890347789891,0.12962075520602712
ENSG00000132622,HSPA12B,0.004140161696055422,0.23660689929424183,1,0,-0.23660689929424183,1
ENSG00000101220,C20orf27,0.07615388331835277,-0.46090942364008347,0.6893556380149638,0.10172671714187846,0.46090942364008347,0.6893556380149638
ENSG00000101222,SPEF1,0.00940945840012596,-0.9248565233998738,0.6662881330122458,0.014532388163125494,0.9248565233998738,0.6662881330122458
ENSG00000125817,CENPB,0.009534917845460972,-3.043501019898492,0.0006946426536055013,0.07629503785640884,3.043501019898492,0.0006946426536055013
ENSG00000101224,CDC25B,0.047925508117974885,0.2709130213315625,1,0.03633097040781373,-0.2709130213315625,1
ENSG00000275491,LINC01730,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000125843,AP5S1,0.07113550550495225,0.7139286768274289,0.6756990925187805,0.039964067448595104,-0.7139286768274289,0.6756990925187805
ENSG00000088888,MAVS,0.40147022507204094,0.4358990149714006,0.9329975339557132,0.29428086030329126,-0.4358990149714006,0.9329975339557132
ENSG00000229539,AL353194.1,0.025844645739012635,1.2576685148220719,0.4438080355023513,0.007266194081562747,-1.2576685148220719,0.4438080355023513
ENSG00000125779,PANK2,0.5767370702050538,1.3851974711991966,0.10359580419480445,0.21798582244688242,-1.3851974711991966,0.10359580419480445
ENSG00000275582,AL031670.1,0.02597010518434765,0.5276556812976336,0.9585495980171383,0.014532388163125494,-0.5276556812976336,0.9585495980171383
ENSG00000101236,RNF24,0.5340808587911495,1.5612481027214726,0.062452750244710066,0.1780217549982873,-1.5612481027214726,0.062452750244710066
ENSG00000205300,AL356414.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000088826,SMOX,0.025719186293677622,0.8356445852271213,0.726681168586893,0.01089929112234412,-0.8356445852271213,0.726681168586893
ENSG00000230176,LINC01433,0.0011291350080151151,-1.5289278470687346,1,0,1.5289278470687346,1
ENSG00000171873,ADRA1D,0.0008782161173450896,-1.8508559419560964,1,0,1.8508559419560964,1
ENSG00000236387,AL139350.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000238282,AL121781.1,0.001254594453350128,-1.3914243233188,1,0,1.3914243233188,1
ENSG00000171867,PRNP,0.18392354686112874,-0.9904142690345017,0.0884616260746659,0.36330970407813734,0.9904142690345017,0.0884616260746659
ENSG00000171864,PRND,0.0003763783360050384,-3.8508559419560964,0.3779279514540859,0.0036330970407813736,3.8508559419560964,0.3779279514540859
ENSG00000101265,RASSF2,0.023837294613652433,-0.4433521153626607,0.9553473168555574,0.02906477632625099,0.4433521153626607,0.9553473168555574
ENSG00000089057,SLC23A2,0.3870423888585145,0.8826854094870658,0.389847781384758,0.20708653132453828,-0.8826854094870658,0.389847781384758
ENSG00000277087,AL121890.3,0.007402107274765755,1.0560346536524214,0.6906248213950658,0,-1.0560346536524214,0.6906248213950658
ENSG00000276768,AL121890.2,0.0022582700160302303,-0.6029284285125112,1,0,0.6029284285125112,1
ENSG00000278816,AL121890.5,0.0027601077973702817,-0.3272939858990842,1,0,0.3272939858990842,1
ENSG00000277425,AL121890.4,0.0033874050240453456,-0.04350101989849264,1,0,0.04350101989849264,1
ENSG00000089063,TMEM230,0.41050330513616184,0.30197998903165346,1,0.330611830711105,-0.30197998903165346,1
ENSG00000132646,PCNA,0.1487949021673252,-0.8665704128100713,0.16788441225818446,0.2688491810178216,0.8665704128100713,0.16788441225818446
ENSG00000101290,CDS2,0.3018554254760408,0.45142714695551334,0.9175868919789897,0.21798582244688242,-0.45142714695551334,0.9175868919789897
ENSG00000101292,PROKR2,0.003011026688040307,-2.5289278470687346,0.1813827298694392,0.014532388163125494,2.5289278470687346,0.1813827298694392
ENSG00000266908,AL121757.2,0.01392599843218642,1.9564989801015065,0.32069800949380134,0,-1.9564989801015065,0.32069800949380134
ENSG00000226995,LINC00658,0.004892918368065499,0.47107215293126536,1,0,-0.47107215293126536,1
ENSG00000230563,AL121757.1,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000205181,LINC00654,0.024840970176332532,-0.38415632285476065,0.9753150197901232,0.02906477632625099,0.38415632285476065,0.9753150197901232
ENSG00000225640,LINC01729,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000235820,AL109935.1,0.0010036755626801023,-1.6809309405137842,1,0,1.6809309405137842,1
ENSG00000125772,GPCPD1,0.853500606614092,1.3421526725992567,0.10509822394823554,0.33424492775188636,-1.3421526725992567,0.10509822394823554
ENSG00000171984,SHLD1,0.558670910076812,1.912477896213609,0.02386093144767869,0.14532388163125493,-1.912477896213609,0.02386093144767869
ENSG00000089199,CHGB,0.005018377813400512,-1.4933039373380135,0.5308394208064903,0.01089929112234412,1.4933039373380135,0.5308394208064903
ENSG00000089195,TRMT6,0.11717912194290195,0.3175268946778096,1,0.09082742601953434,-0.3175268946778096,1
ENSG00000125885,MCM8,0.2363655950111641,0.985098746841476,0.32803441425084706,0.11625910530500395,-0.985098746841476,0.32803441425084706
ENSG00000278719,MCM8-AS1,0.00539475614940555,0.6085756766812,1,0,-0.6085756766812,1
ENSG00000275632,AL035461.2,0.007276647829430742,0.03178710740574431,1,0.0036330970407813736,-0.03178710740574431,1
ENSG00000088766,CRLS1,0.5222876709296582,0.6971649803769222,0.5782264731655643,0.31971253958876084,-0.6971649803769222,0.5782264731655643
ENSG00000125872,LRRN4,0.00627297226675064,-1.500358694871963,0.4541603572699053,0.014532388163125494,1.500358694871963,0.4541603572699053
ENSG00000278192,AL118505.1,0.0018818916800251919,-0.8508559419560964,1,0,0.8508559419560964,1
ENSG00000101311,FERMT1,0.04353442753124944,0.784732631835027,0.7098371986871358,0.02179858224468824,-0.784732631835027,0.7098371986871358
ENSG00000229876,CASC20,0.0065238911574206655,-0.12293548739289761,1,0.0036330970407813736,0.12293548739289761,1
ENSG00000125845,BMP2,0.002885567242705294,-0.2658934412349403,1,0,0.2658934412349403,1
ENSG00000232271,AL096799.1,0.0015055133440201535,-1.1504162238150055,1,0,1.1504162238150055,1
ENSG00000228888,LINC01428,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000224711,LINC01706,0.0013800538986851409,-1.2658934412349403,1,0,1.2658934412349403,1
ENSG00000101323,HAO1,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000125827,TMX4,0.44387551759527527,-0.2012812479296603,0.8989378397929184,0.5086335857093923,0.2012812479296603,0.8989378397929184
ENSG00000229766,AL021396.1,0.005520215594740563,0.6409971543735775,1,0,-0.6409971543735775,1
ENSG00000182621,PLCB1,15.303668601410196,2.269019775474682,0.004279921191317779,3.182593007724483,-2.269019775474682,0.004279921191317779
ENSG00000225479,PLCB1-IT1,0.008280323392110845,1.2152332485016748,0.706039926956734,0,-1.2152332485016748,0.706039926956734
ENSG00000101333,PLCB4,1.8224239029363958,2.044855899904683,0.012559068230967316,0.4396047419345462,-2.044855899904683,0.012559068230967316
ENSG00000225988,LAMP5-AS1,0.0021328105706952174,-0.6809309405137842,1,0,0.6809309405137842,1
ENSG00000125869,LAMP5,0.020324430144272074,-0.8240558826123809,0.5508917086716465,0.03269787336703236,0.8240558826123809,0.5508917086716465
ENSG00000101349,PAK5,0.5237931842736784,1.819498049995704,0.031131459308226972,0.14532388163125493,-1.819498049995704,0.031131459308226972
ENSG00000286740,AL353612.2,0.0011291350080151151,-1.5289278470687346,1,0,1.5289278470687346,1
ENSG00000232738,AL353612.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000286470,AL034427.1,0.001254594453350128,-1.3914243233188,1,0,1.3914243233188,1
ENSG00000132623,ANKEF1,0.068626316598252,0.6622136402832735,0.7516723430310878,0.039964067448595104,-0.6622136402832735,0.7516723430310878
ENSG00000227906,SNAP25-AS1,0.10726782576143594,2.3056485437238936,0.030454965669937266,0.018165485203906866,-2.3056485437238936,0.030454965669937266
ENSG00000230506,AL354824.1,0.005520215594740563,0.6409971543735775,1,0,-0.6409971543735775,1
ENSG00000232448,AL354824.2,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000132639,SNAP25,0.4695947038889529,1.6975806827399451,0.046697996542780715,0.14169078459047357,-1.6975806827399451,0.046697996542780715
ENSG00000125863,MKKS,0.17012300787427734,1.555349063462757,0.09397237293523501,0.054496455611720604,-1.555349063462757,0.09397237293523501
ENSG00000149346,SLX4IP,2.15765154087155,1.9903624319677906,0.01481585498573308,0.5413314590764247,-1.9903624319677906,0.01481585498573308
ENSG00000101384,JAG1,0.03663415803782374,0.17397591102383814,1,0.02906477632625099,-0.17397591102383814,1
ENSG00000270792,AL050403.2,0.015431511776206573,-0.4816221322903784,0.7150374861390555,0.018165485203906866,0.4816221322903784,0.7150374861390555
ENSG00000125899,C20orf187,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000270777,AL158042.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000230990,AL049649.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000282478,AL109837.2,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000261411,AL161938.1,0.0010036755626801023,-1.6809309405137842,1,0,1.6809309405137842,1
ENSG00000228422,LINC00687,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000132640,BTBD3,0.8675520644916135,1.3049533694990572,0.11942265229136291,0.3487773159150118,-1.3049533694990572,0.11942265229136291
ENSG00000236526,AL035448.1,0.005520215594740563,-0.3590028456264225,1,0.0036330970407813736,0.3590028456264225,1
ENSG00000235292,AL109838.1,0.014051457877521434,0.9693230204590906,0.7312260213436418,0.0036330970407813736,-0.9693230204590906,0.7312260213436418
ENSG00000230437,AL136460.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000233048,LINC01722,0.036132320256483684,1.00214164565722,0.5474107721533348,0.014532388163125494,-1.00214164565722,0.5474107721533348
ENSG00000269931,AL078623.1,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000286087,AL133331.1,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000234265,LINC01723,0.002634648352035269,-1.3914243233188,0.9494881507296814,0.0036330970407813736,1.3914243233188,0.9494881507296814
ENSG00000172296,SPTLC3,0.2694868885796075,0.8610418208536028,0.43883650851964534,0.14532388163125493,-0.8610418208536028,0.43883650851964534
ENSG00000101230,ISM1,0.029106591317722967,-0.8935603929103344,0.4931578747999791,0.05086335857093923,0.8935603929103344,0.4931578747999791
ENSG00000226263,ISM1-AS1,0.001254594453350128,-2.3914243233188,0.6500591793039393,0.0036330970407813736,2.3914243233188,0.6500591793039393
ENSG00000225956,AL050320.1,0.0027601077973702817,-1.3272939858990842,0.9662369109577552,0.0036330970407813736,1.3272939858990842,0.9662369109577552
ENSG00000278153,AL121782.1,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000089123,TASP1,1.979750047386502,1.885591699960264,0.020103023611078547,0.5340652649948618,-1.885591699960264,0.020103023611078547
ENSG00000089048,ESF1,1.167400138842294,0.9236985936634483,0.3205222168246314,0.6139933998920521,-0.9236985936634483,0.3205222168246314
ENSG00000101247,NDUFAF5,0.2676049968995823,1.8161710960895678,0.04121871359977842,0.07266194081562746,-1.8161710960895678,0.04121871359977842
ENSG00000101251,SEL1L2,0.025342807957672586,0.8144799752290792,0.7319819983247783,0.01089929112234412,-0.8144799752290792,0.7319819983247783
ENSG00000172264,MACROD2,10.427687258464923,2.1366489241494757,0.008091386498660926,2.376045464671018,-2.1366489241494757,0.008091386498660926
ENSG00000125848,FLRT3,0.10940063633213115,0.11162697961573897,1,0.09809362010109708,-0.11162697961573897,1
ENSG00000287062,AL121582.1,0.0008782161173450896,-1.8508559419560964,1,0,1.8508559419560964,1
ENSG00000227927,MACROD2-IT1,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000235914,MACROD2-AS1,0.040523400843209136,1.488994060928528,0.2560024539378821,0.01089929112234412,-1.488994060928528,0.2560024539378821
ENSG00000237832,AL138808.1,0.0017564322346901792,-0.9439653463475786,1,0,0.9439653463475786,1
ENSG00000225181,AL121584.1,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000286546,AL079338.1,12.421990601510286,2.0319473947119193,0.012846068589379577,3.044535320174791,-2.0319473947119193,0.012846068589379577
ENSG00000287410,AL161941.1,0.0008782161173450896,-1.8508559419560964,1,0,1.8508559419560964,1
ENSG00000089177,KIF16B,0.901300655286732,1.7119889859450164,0.03647119136683559,0.272482278058603,-1.7119889859450164,0.03647119136683559
ENSG00000273998,AL049794.1,0.0007527566720100768,-3.0435010198984926,0.5500773086369701,0.0036330970407813736,3.0435010198984926,0.5500773086369701
ENSG00000275728,AL049794.2,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000228809,AL034428.1,0.0010036755626801023,-1.6809309405137842,1,0,1.6809309405137842,1
ENSG00000125870,SNRPB2,0.2334800277684588,-0.7826344507474094,0.18162581200380343,0.3996406744859511,0.7826344507474094,0.18162581200380343
ENSG00000125879,OTOR,0.0005018377813400511,-3.5289278470687346,0.42128366658170846,0.0036330970407813736,3.5289278470687346,0.42128366658170846
ENSG00000236985,AL121892.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000125851,PCSK2,0.0021328105706952174,-0.6809309405137842,1,0,0.6809309405137842,1
ENSG00000125864,BFSP1,0.04566723810194466,0.33896861692392033,1,0.03269787336703236,-0.33896861692392033,1
ENSG00000277373,AL132765.2,0.0018818916800251919,-0.8508559419560964,1,0,0.8508559419560964,1
ENSG00000125868,DSTN,0.3637069320262021,0.09639239126856247,1,0.3378780247926677,-0.09639239126856247,1
ENSG00000125844,RRBP1,0.45190492209671607,-1.0358730055293066,0.04761385715673706,0.9264397453992502,1.0358730055293066,0.04761385715673706
ENSG00000125888,BANF2,0.007903945056105807,0.14914405804390274,1,0.0036330970407813736,-0.14914405804390274,1
ENSG00000233625,AL035045.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000089006,SNX5,0.725406512927044,1.0320366007121833,0.25052319388884886,0.35241041295579323,-1.0320366007121833,0.25052319388884886
ENSG00000125850,OVOL2,0.16309727893551662,1.5876587091531804,0.09115407983078375,0.05086335857093923,-1.5876587091531804,0.09115407983078375
ENSG00000125871,MGME1,0.5172692931162578,0.9890476739696987,0.30409640725510617,0.2579498898954775,-0.9890476739696987,0.30409640725510617
ENSG00000229262,AL160411.1,0.0008782161173450896,-1.8508559419560964,1,0,1.8508559419560964,1
ENSG00000232838,PET117,0.03713599581916379,-0.2214993218764878,1,0.039964067448595104,0.2214993218764878,1
ENSG00000149474,KAT14,0.23410732499513387,1.556218651632808,0.084623738282208,0.07629503785640884,-1.556218651632808,0.084623738282208
ENSG00000125846,ZNF133,1.1909865145652765,1.5805846789486755,0.050734291351678874,0.3960075774451697,-1.5805846789486755,0.050734291351678874
ENSG00000230010,AL049646.1,0.11103160912148632,2.6183788517115594,0.016835115289915065,0.014532388163125494,-2.6183788517115594,0.016835115289915065
ENSG00000237282,LINC00851,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000089091,DZANK1,0.5073579969347918,1.9611430439189306,0.0220558481103269,0.12715839642734808,-1.9611430439189306,0.0220558481103269
ENSG00000132664,POLR3F,0.24238764838724472,0.9783071390047997,0.3330359637834682,0.11989220234578532,-0.9783071390047997,0.3330359637834682
ENSG00000089050,RBBP9,0.137252633196504,0.036405846903488914,1,0.13079149346812943,-0.036405846903488914,1
ENSG00000101310,SEC23B,0.34463709633528017,0.4647858900838342,0.8725006238013798,0.2470505987731334,-0.4647858900838342,0.8725006238013798
ENSG00000232388,SMIM26,0.10940063633213115,-1.2708426572066742,0.04432464689825569,0.26158298693625887,1.2708426572066742,0.04432464689825569
ENSG00000125821,DTD1,0.7703209943569785,1.5239485801595198,0.06480791257502849,0.2652160839770403,-1.5239485801595198,0.06480791257502849
ENSG00000233993,AL121900.1,0.010664052853476087,1.5754088127460006,0.45809598497970916,0,-1.5754088127460006,0.45809598497970916
ENSG00000179935,LINC00652,0.0016309727893551664,-2.6284635206196487,0.3269057428199586,0.007266194081562747,2.6284635206196487,0.3269057428199586
ENSG00000273148,LINC00653,0.029357510208392994,0.7037329097215403,0.7941664120126295,0.014532388163125494,-0.7037329097215403,0.7941664120126295
ENSG00000274863,AL135936.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000287430,AL136090.2,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000185052,SLC24A3,0.06624258713688676,1.8743398752705667,0.14775617312796469,0.014532388163125494,-1.8743398752705667,0.14775617312796469
ENSG00000179447,AL049647.1,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000268628,AL121761.1,0.004391080586725448,-0.6809309405137851,1,0.0036330970407813736,0.6809309405137851,1
ENSG00000132669,RIN2,6.583233475064127,0.7583382613745486,0.37829179636045457,3.901946221799195,-0.7583382613745486,0.37829179636037125
ENSG00000173418,NAA20,4.6170330477738055,0.4571058227016096,0.7351561368914822,3.3715140538451145,-0.4571058227016096,0.7351561368913208
ENSG00000101343,CRNKL1,3.1512903479248515,-0.335026870452916,0.7496204640640757,3.9855074537371666,0.335026870452916,0.7496204640640773
ENSG00000089101,CFAP61,3.4738465818811695,1.3100317351537853,0.11915820568916938,1.40237545774161,-1.3100317351537853,0.11915820568916938
ENSG00000241054,AL035454.1,0.02471551073099752,1.7785006781235122,0.2660392048837072,0.0036330970407813736,-1.7785006781235122,0.2660392048837072
ENSG00000225417,AL049648.1,0.003638323914715371,0.05603465365242144,1,0,-0.05603465365242144,1
ENSG00000243810,AL121721.1,0.12809409368704808,1.8243954440941623,0.0620397301456924,0.03269787336703236,-1.8243954440941623,0.0620397301456924
ENSG00000173404,INSM1,0.03500318524846857,-0.306535425732287,0.9895256144016962,0.039964067448595104,0.306535425732287,0.9895256144016962
ENSG00000188559,RALGAPA2,31.370256089902604,1.4598304060787934,0.044228910782617745,11.440622581420545,-1.4598304060787934,0.044228910782617745
ENSG00000225127,LINC00237,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000088970,KIZ,0.6301827939177693,1.636409884877926,0.048660500783076516,0.19982033724297554,-1.636409884877926,0.048660500783076516
ENSG00000228604,AL121759.1,0.0016309727893551664,-1.0435010198984926,1,0,1.0435010198984926,1
ENSG00000232712,KIZ-AS1,0.02634648352035269,1.2852807460299323,0.4505648209935316,0.007266194081562747,-1.2852807460299323,0.4505648209935316
ENSG00000275457,AL117332.1,0.0035128644693803585,-1.9928749468285254,0.3292540049484697,0.01089929112234412,1.9928749468285254,0.3292540049484697
ENSG00000088930,XRN2,1.3769174125517654,0.6228415926320379,0.6481587823581725,0.8937418720322179,-0.6228415926320379,0.6481587823581725
ENSG00000225280,AL158013.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000278041,AL133325.3,0.004014702250720409,-0.8064618225976439,1,0.0036330970407813736,0.8064618225976439,1
ENSG00000233492,AL133325.2,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000279082,LINC01727,0.0013800538986851409,-1.2658934412349403,1,0,1.2658934412349403,1
ENSG00000280350,LINC01726,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000238034,AL109807.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000225321,LINC01427,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000204684,AL133464.1,0.0045165400320604605,0.35859742367285286,1,0,-0.35859742367285286,1
ENSG00000259974,LINC00261,0.002383729461365243,-0.5289278470687346,1,0,0.5289278470687346,1
ENSG00000125798,FOXA2,0.0035128644693803585,-1.9928749468285254,0.35511676608377335,0.01089929112234412,1.9928749468285254,0.35511676608377335
ENSG00000237396,LNCNEF,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000230400,LINC01747,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000283072,AL158175.1,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000178726,THBD,0.0018818916800251919,-3.4358184426772524,0.04254352414817212,0.018165485203906866,3.4358184426772524,0.04254352414817212
ENSG00000125810,CD93,0.007025728938760717,-2.924856523399873,0.03217718678375905,0.05086335857093923,2.924856523399873,0.03217718678375905
ENSG00000233746,LINC00656,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000230387,AL118508.1,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000277901,AL390037.1,0.006900269493425704,0.9564989801015065,0.8738427051964707,0,-0.9564989801015065,0.8738427051964707
ENSG00000234832,AL096677.1,0.04855280534464995,2.7490569002310306,0.04318657429605279,0.0036330970407813736,-2.7490569002310306,0.04318657429605279
ENSG00000132661,NXT1,0.03663415803782374,-0.7435619287841888,0.5083553801441215,0.05812955265250198,0.7435619287841888,0.5083553801441215
ENSG00000232645,LINC01431,0.008782161173450896,-1.0230369173387768,0.7696311965749729,0.014532388163125494,1.0230369173387768,0.7696311965749729
ENSG00000125812,GZF1,0.06737172214490188,-0.10132167428683525,1,0.0690288437748461,0.10132167428683525,1
ENSG00000125814,NAPB,0.5799990157837641,1.46608874541701,0.07982033107653952,0.20708653132453828,-1.46608874541701,0.07982033107653952
ENSG00000125823,CSTL1,0.00539475614940555,-1.3914243233188,0.5495852971183967,0.01089929112234412,1.3914243233188,0.5495852971183967
ENSG00000125831,CST11,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000273838,AL096677.2,0.0022582700160302303,-0.6029284285125112,1,0,0.6029284285125112,1
ENSG00000260202,AL109954.1,0.0003763783360050384,-3.8508559419560964,0.3593892433426524,0.0036330970407813736,3.8508559419560964,0.3593892433426524
ENSG00000101435,CST9L,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000173335,CST9,0.0011291350080151151,-2.5289278470687346,0.6350570816298333,0.0036330970407813736,2.5289278470687346,0.6350570816298333
ENSG00000101439,CST3,0.1930820863705847,-2.1869538099796144,0.00000022968602509147574,0.8792094838690924,2.1869538099796144,0.00000022968602509147574
ENSG00000270001,AL121894.2,0.001254594453350128,-1.3914243233188,1,0,1.3914243233188,1
ENSG00000286117,AL121894.3,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000170373,CST1,0.008154863946775831,-2.1283899174850056,0.11868842007274448,0.03269787336703236,2.1283899174850056,0.11868842007274448
ENSG00000170367,CST5,0.00012545944533501278,-4.850855941956096,0.2632512417277634,0.0036330970407813736,4.850855941956096,0.2632512417277634
ENSG00000230133,LINC01721,0.0013800538986851409,-1.2658934412349403,1,0,1.2658934412349403,1
ENSG00000232200,AL158090.1,0.0016309727893551664,-1.0435010198984926,1,0,1.0435010198984926,1
ENSG00000101463,SYNDIG1,1.8748659510864312,2.0165193346093595,0.014303781993773851,0.4614033241792344,-2.0165193346093595,0.014303781993773851
ENSG00000228539,AL157413.1,0.004391080586725448,-0.6809309405137851,1,0.0036330970407813736,0.6809309405137851,1
ENSG00000231015,AL049594.1,0.0015055133440201535,-1.1504162238150055,1,0,1.1504162238150055,1
ENSG00000274173,AL035661.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000077984,CST7,0.00025091889067002557,-4.26589344123494,0.3172912429009709,0.0036330970407813736,4.26589344123494,0.3172912429009709
ENSG00000101474,APMAP,0.21641754320289708,-1.1420333121355954,0.03756004234499843,0.47593571234235993,1.1420333121355954,0.03756004234499843
ENSG00000286444,AL035661.2,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
